Year,Sem,College,Dept,Num,Section,Instructor,Course_name,Hours,Rating
2019,Spring,Heinz College,ISM,95702,A,"BARRETT, MARTIN",DIST SYSTEM ISM,11.39,3.48
2019,Spring,Heinz College,ISM,95702,C,"BARRETT, MARTIN",DIST SYSTEM ISM,12.51,3.38
2019,Spring,Heinz College,ISM,95702,B,"MERTZ, JOSEPH",DIST SYSTEM ISM,12.0,3.49
2019,Spring,Heinz College,ISM,95702,A,"MERTZ, JOSEPH",DIST SYSTEM ISM,12.17,3.49
2019,Spring,Heinz College,ISM,95702,C,"MERTZ, JOSEPH",DIST SYSTEM ISM,12.92,3.23
2019,Spring,Heinz College,ISM,95702,A,"MCCARTHY, MICHAEL",DIST SYSTEM ISM,11.67,3.64
2019,Spring,Heinz College,ISM,95702,C,"MCCARTHY, MICHAEL",DIST SYSTEM ISM,12.47,3.27
2019,Spring,Heinz College,ISM,95702,B,"MCCARTHY, MICHAEL",DIST SYSTEM ISM,11.89,3.57
2019,Spring,Heinz College,ISM,95703,L,"SZCZYPULA, JANUSZ",DATABASE MANAGEMENT,12.8,4.67
2019,Spring,Heinz College,ISM,95703,K,"SZCZYPULA, JANUSZ",DATABASE MANAGEMENT,14.53,4.53
2019,Spring,Heinz College,ISM,95703,Z,"SMITH, JEREMY",DATABASE MANAGEMENT,10.41,3.91
2019,Spring,Heinz College,ISM,95706,A3,"DWIVEDI, NEELAM",OBJ ORIENTED A & D,8.94,4.29
2019,Spring,Heinz College,ISM,95710,K4,"LIM, TIONG",ECONOMIC ANALYSIS,11.78,4.0
2019,Spring,Heinz College,ISM,95710,A3,"CLAY, KAREN",ECONOMIC ANALYSIS,8.55,4.0
2019,Spring,Heinz College,ISM,95715,K3,"LIM, TIONG",FINANCIAL ACCOUNTING,12.45,3.95
2019,Spring,Heinz College,ISM,95715,L3,"LIM, TIONG",FINANCIAL ACCOUNTING,12.53,4.35
2019,Spring,Heinz College,ISM,95715,Z3,"PASTOR, LYNNE",FINANCIAL ACCOUNTING,7.0,4.5
2019,Spring,Heinz College,ISM,95716,A3,"PASTOR, LYNNE",PRINCIPLS OF FINANCE,9.2,3.67
2019,Spring,Heinz College,ISM,95716,B3,"PASTOR, LYNNE",PRINCIPLS OF FINANCE,6.33,3.39
2019,Spring,Heinz College,ISM,95716,C3,"PASTOR, LYNNE",PRINCIPLS OF FINANCE,5.95,2.86
2019,Spring,Heinz College,ISM,95716,K4,"LIM, TIONG",PRINCIPLS OF FINANCE,11.17,3.5
2019,Spring,Heinz College,ISM,95716,L4,"LIM, TIONG",PRINCIPLS OF FINANCE,11.17,4.17
2019,Spring,Heinz College,ISM,95717,B3,"MASSARO, HAYLEE",WRTG INF SYS MGT,9.5,4.75
2019,Spring,Heinz College,ISM,95717,D4,"MASSARO, HAYLEE",WRTG INF SYS MGT,7.25,4.5
2019,Spring,Heinz College,ISM,95717,C4,"MASSARO, HAYLEE",WRTG INF SYS MGT,7.18,4.36
2019,Spring,Heinz College,ISM,95717,A3,"MASSARO, HAYLEE",WRTG INF SYS MGT,8.0,4.64
2019,Spring,Heinz College,ISM,95718,I3,"LABASH, STEFAN",PROFESSIONAL SPEAKNG,5.75,4.63
2019,Spring,Heinz College,ISM,95718,A3,"LABASH, STEFAN",PROFESSIONAL SPEAKNG,6.5,4.17
2019,Spring,Heinz College,ISM,95718,G3,"LABASH, STEFAN",PROFESSIONAL SPEAKNG,6.67,4.22
2019,Spring,Heinz College,ISM,95718,E3,"LABASH, STEFAN",PROFESSIONAL SPEAKNG,6.09,4.18
2019,Spring,Heinz College,ISM,95718,M3,"LABASH, STEFAN",PROFESSIONAL SPEAKNG,4.4,4.3
2019,Spring,Heinz College,ISM,95718,F4,"LABASH, STEFAN",PROFESSIONAL SPEAKNG,5.82,4.55
2019,Spring,Heinz College,ISM,95718,B4,"LABASH, STEFAN",PROFESSIONAL SPEAKNG,6.33,4.25
2019,Spring,Heinz College,ISM,95718,C4,"LABASH, STEFAN",PROFESSIONAL SPEAKNG,6.2,3.7
2019,Spring,Heinz College,ISM,95718,J4,"LABASH, STEFAN",PROFESSIONAL SPEAKNG,6.0,4.67
2019,Spring,Heinz College,ISM,95718,D3,"APPLE, REBEKAH",PROFESSIONAL SPEAKNG,6.09,4.55
2019,Spring,Heinz College,ISM,95718,H4,"APPLE, REBEKAH",PROFESSIONAL SPEAKNG,5.75,4.75
2019,Spring,Heinz College,ISM,95719,A4,"PASTOR, LYNNE",ACTG & FIN FDNS,6.42,3.16
2019,Spring,Heinz College,ISM,95719,C4,"PASTOR, LYNNE",ACTG & FIN FDNS,6.74,3.11
2019,Spring,Heinz College,ISM,95719,B4,"PASTOR, LYNNE",ACTG & FIN FDNS,5.45,3.76
2019,Spring,Heinz College,ISM,95722,L3,"ESMAILZADEH, RIAZ",DIGITAL TRANSFORMATN,12.33,3.33
2019,Spring,Heinz College,ISM,95722,K3,"ESMAILZADEH, RIAZ",DIGITAL TRANSFORMATN,10.85,4.38
2019,Spring,Heinz College,ISM,95722,Z4,"RIEL, JAMES",DIGITAL TRANSFORMATN,9.95,3.27
2019,Spring,Heinz College,ISM,95722,A3,"LIGHTMAN, ARI",DIGITAL TRANSFORMATN,7.82,4.0
2019,Spring,Heinz College,ISM,95722,B3,"LIGHTMAN, ARI",DIGITAL TRANSFORMATN,7.6,4.13
2019,Spring,Heinz College,ISM,95732,A3,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,8.0,4.94
2019,Spring,Heinz College,ISM,95732,B3,"SMITH, MICHAEL",MKTG DIGITAL MEDIA,6.6,5.0
2019,Spring,Heinz College,ISM,95733,A3,"MCCARTHY, MICHAEL",INTERNET OF THINGS,8.75,4.38
2019,Spring,Heinz College,ISM,95736,A3,"TRZECIAK, RANDY",ADV REL DATABASE MGT,10.44,4.38
2019,Spring,Heinz College,ISM,95737,B4,"COSTA, DAN",NOSQL DATABASE MGT,8.95,4.15
2019,Spring,Heinz College,ISM,95737,K4,"COSTA, DAN",NOSQL DATABASE MGT,13.2,3.67
2019,Spring,Heinz College,ISM,95737,A3,"COSTA, DAN",NOSQL DATABASE MGT,9.26,4.11
2019,Spring,Heinz College,ISM,95744,Z3,"FOWLER, SUMMER",CYBRSEC POL & GOV I,9.8,4.2
2019,Spring,Heinz College,ISM,95744,Z3,"BUTKOVIC, MATTHEW",CYBRSEC POL & GOV I,9.8,4.2
2019,Spring,Heinz College,ISM,95748,A3,"YASAR, HASAN",SOFTWARE & SECURITY,8.53,3.41
2019,Spring,Heinz College,ISM,95749,A4,"MAYES, JOSEPH",CRYPTOGRAPHY,6.75,4.75
2019,Spring,Heinz College,ISM,95752,Z,"TRZECIAK, RANDY",INTRO INFO SEC MGT,12.9,3.9
2019,Spring,Heinz College,ISM,95755,A3,"STEVENS, JAMES",INF SEC RISK MGT I,7.61,4.25
2019,Spring,Heinz College,ISM,95755,Z4,"STEVENS, JAMES",INF SEC RISK MGT I,8.67,3.4
2019,Spring,Heinz College,ISM,95755,A3,"CUMMINGS, ADAM",INF SEC RISK MGT I,7.63,4.0
2019,Spring,Heinz College,ISM,95755,Z4,"CUMMINGS, ADAM",INF SEC RISK MGT I,8.9,3.4
2019,Spring,Heinz College,ISM,95757,A4,"TUCKER, BRETT",INFO SEC POL & MGT,7.0,3.0
2019,Spring,Heinz College,ISM,95758,A,"MAYES, JOSEPH",NETWK & INTERNET SEC,10.21,4.5
2019,Spring,Heinz College,ISM,95759,A3,"BATCHELOR, JASON",MALICIOUS CODE ANA,9.5,5.0
2019,Spring,Heinz College,ISM,95760,C3,"CHOI, DAVID",DCSN MKG UNCERTAINTY,8.0,4.53
2019,Spring,Heinz College,ISM,95760,K4,"ESMAILZADEH, RIAZ",DCSN MKG UNCERTAINTY,9.68,4.0
2019,Spring,Heinz College,ISM,95760,L4,"ESMAILZADEH, RIAZ",DCSN MKG UNCERTAINTY,9.62,4.14
2019,Spring,Heinz College,ISM,95760,B4,"JACQUILLAT, ALEXANDRE",DCSN MKG UNCERTAINTY,8.86,4.38
2019,Spring,Heinz College,ISM,95760,A4,"JACQUILLAT, ALEXANDRE",DCSN MKG UNCERTAINTY,10.28,4.28
2019,Spring,Heinz College,ISM,95771,A,"MCCARTHY, MICHAEL",DATA STRUC & ALGRTHM,10.93,3.85
2019,Spring,Heinz College,ISM,95778,A4,"ESFAHANI, AKBAR",R FOR DATA SCIENCE,6.8,3.0
2019,Spring,Heinz College,ISM,95788,A4,"MCCARTHY, MICHAEL",DEV BLOCKCHN USE CAS,9.5,4.5
2019,Spring,Heinz College,ISM,95788,A4,"ZETLIN-JONES, ARIEL",DEV BLOCKCHN USE CAS,9.5,4.75
2019,Spring,Heinz College,ISM,95788,A4,"GOYAL, VIPUL",DEV BLOCKCHN USE CAS,9.5,4.25
2019,Spring,Heinz College,ISM,95791,Z4,"CHEN, Karen",DATA MINING,14.25,4.5
2019,Spring,Heinz College,ISM,95791,K4,"VISWANATHAN, MURLIKRISHNA",DATA MINING,12.0,3.62
2019,Spring,Heinz College,ISM,95791,L4,"VISWANATHAN, MURLIKRISHNA",DATA MINING,10.26,3.89
2019,Spring,Heinz College,ISM,95791,B4,"CHOULDECHOVA, ALEXANDRA",DATA MINING,12.09,4.75
2019,Spring,Heinz College,ISM,95791,A3,"VISWANATHAN, PREMPRAKAASH",DATA MINING,11.37,4.42
2019,Spring,Heinz College,ISM,95796,K3,"SZCZYPULA, JANUSZ",STATS FOR IT MANAGER,11.53,4.47
2019,Spring,Heinz College,ISM,95796,L3,"SZCZYPULA, JANUSZ",STATS FOR IT MANAGER,8.43,4.57
2019,Spring,Heinz College,ISM,95796,M4,"GAETJENS, JAMES",STATS FOR IT MANAGER,8.3,4.3
2019,Spring,Heinz College,ISM,95797,A3,"BRICHACEK, ROBERT",DATA WAREHOUSING,8.0,3.88
2019,Spring,Heinz College,ISM,95799,A4,"MOUL, DENNIS",LINUX & OPEN SOURCE,7.82,4.32
2019,Spring,Heinz College,ISM,95799,K3,"MOUL, DENNIS",LINUX & OPEN SOURCE,11.92,4.16
2019,Spring,Heinz College,ISM,95807,Z,"DWIVEDI, NEELAM",OBJCT-ORNTD PROG MGR,9.29,4.93
2019,Spring,Heinz College,ISM,95808,A3,"TUCKER, BRETT",IT PROJECT MANAGEMNT,5.38,4.75
2019,Spring,Heinz College,ISM,95810,K4,"ESMAILZADEH, RIAZ",BLOCKCHAIN FUNDMNTLS,7.25,4.0
2019,Spring,Heinz College,ISM,95812,A4,"SMALLEY, RYAN",INTR ITIL FRAMEWORK,5.89,4.63
2019,Spring,Heinz College,ISM,95821,A4,"MURRAY, THOMAS",PRODCT MNGMNT IN IT,7.64,3.44
2019,Spring,Heinz College,ISM,95828,B,"NGUYEN, HUNG",MACH LRN PROB SOLV,9.64,3.61
2019,Spring,Heinz College,ISM,95828,A,"NGUYEN, HUNG",MACH LRN PROB SOLV,10.8,3.67
2019,Spring,Heinz College,ISM,95828,B,"AKOGLU, LEMAN",MACH LRN PROB SOLV,11.11,4.34
2019,Spring,Heinz College,ISM,95828,A,"AKOGLU, LEMAN",MACH LRN PROB SOLV,11.78,4.22
2019,Spring,Heinz College,ISM,95832,A4,"MONTGOMERY, ALAN",MARKETING ANALYTICS,10.25,4.2
2019,Spring,Heinz College,ISM,95845,A,"WEISS, JEREMY",APP ANA: ML PIPELNE,11.6,3.7
2019,Spring,Heinz College,ISM,95851,A3,"STEIER, DAVID",MAKING PRODCTS COUNT,8.75,3.75
2019,Spring,Heinz College,ISM,95865,B3,"CHEN, GEORGE",UNSTRUC DATA ANALY,13.1,4.21
2019,Spring,Heinz College,ISM,95865,A3,"CHEN, GEORGE",UNSTRUC DATA ANALY,13.38,4.59
2019,Spring,Heinz College,ISM,95865,C3,"CHEN, GEORGE",UNSTRUC DATA ANALY,12.39,4.39
2019,Spring,Heinz College,ISM,95866,B3,"LI, BEIBEI",ADV BUSINESS ANALYTC,8.87,3.92
2019,Spring,Heinz College,ISM,95868,B3,"CHOI, DAVID",EXPG VISUALZG DATA,9.07,4.14
2019,Spring,Heinz College,ISM,95869,A4,"AKOGLU, LEMAN",BIG DATA LG SC CMPTG,10.62,4.33
2019,Spring,Heinz College,ISM,95874,A4,"DAVIS, JOHN",AGILE METHODS,4.89,3.48
2019,Spring,Heinz College,ISM,95878,A,"LIBERT, TIMOTHY",ENG PRIV IN SOFTWARE,8.0,3.0
2019,Spring,Heinz College,ISM,95881,A3,"BIGRIGG, MICHAEL",WEB APP DEV,5.0,3.67
2019,Spring,Heinz College,ISM,95882,A4,"BIGRIGG, MICHAEL",ENTPR WEB DEV,7.18,3.18
2019,Spring,Heinz College,ISM,95883,A4,"COOK, MICHAEL",ETH PENETRATION TSTG,18.7,4.6
2019,Spring,Heinz College,ISM,95884,A3,"MEYER, TOBY",NETWORK DEFENSES,10.25,3.75
2019,Spring,Heinz College,ISM,95884,A3,"HERR, CHRISTOPHER",NETWORK DEFENSES,11.0,4.5
2019,Spring,Heinz College,ISM,95885,A,"SOORIAMURTHI, RAJA",DATA SCI & BIG DATA,10.12,4.65
2019,Spring,Heinz College,ISM,95888,A4,"KOLOWITZ, BRIAN",DATA FOCUSED PYTHON,8.0,3.31
2019,Spring,Heinz College,ISM,95888,B3,"OSTLUND, JOHN",DATA FOCUSED PYTHON,8.93,4.03
2019,Spring,Heinz College,ISM,95888,C3,"OSTLUND, JOHN",DATA FOCUSED PYTHON,8.23,4.0
2019,Spring,Heinz College,ISM,95889,A,"OMEARA, KYLE",APP THREAT ANA,9.71,4.71
2019,Spring,Heinz College,ISM,95891,A,"STEIER, DAVID",INTRO TO AI,10.1,4.05
2019,Spring,Heinz College,ISM,95922,A,"PADMAN, REMA",INDEPENDENT STUDY,2.0,4.0
2019,Spring, School of Computer Science,LTI,11344,A,"ROSE, CAROLYN",MACHINE LRNG PRACTCE,3.5,3.5
2019,Spring, School of Computer Science,LTI,11411,B,"MORTENSEN, DAVID",NATRL LNGUAG PRCSSNG,7.25,2.13
2019,Spring, School of Computer Science,LTI,11411,A,"MORTENSEN, DAVID",NATRL LNGUAG PRCSSNG,7.14,2.86
2019,Spring, School of Computer Science,LTI,11411,A,"BLACK, ALAN",NATRL LNGUAG PRCSSNG,7.14,2.5
2019,Spring, School of Computer Science,LTI,11411,B,"BLACK, ALAN",NATRL LNGUAG PRCSSNG,7.25,2.25
2019,Spring, School of Computer Science,LTI,11422,A,"LEVIN, LORRAINE",GRAMMAR FORMALISIMS,14.0,2.0
2019,Spring, School of Computer Science,LTI,11423,A,"LEVIN, LORRAINE",CONLANGING,6.5,4.5
2019,Spring, School of Computer Science,LTI,11423,A,"BLACK, ALAN",CONLANGING,6.5,4.5
2019,Spring, School of Computer Science,LTI,11442,A,"CALLAN, JAMIE",SEARCH ENGINES,9.5,5.0
2019,Spring, School of Computer Science,LTI,11546,A,"GRABMAIR, MATTHIAS",LEGAL ANALYTICS & AI,6.5,4.5
2019,Spring, School of Computer Science,LTI,11611,B,"BLACK, ALAN",NATRL LNGUAG PRCSSNG,10.8,3.8
2019,Spring, School of Computer Science,LTI,11611,A,"BLACK, ALAN",NATRL LNGUAG PRCSSNG,9.0,3.67
2019,Spring, School of Computer Science,LTI,11611,A,"MORTENSEN, DAVID",NATRL LNGUAG PRCSSNG,9.25,3.67
2019,Spring, School of Computer Science,LTI,11611,B,"MORTENSEN, DAVID",NATRL LNGUAG PRCSSNG,10.5,3.8
2019,Spring, School of Computer Science,LTI,11623,A,"BLACK, ALAN",CONLANGING,10.25,4.75
2019,Spring, School of Computer Science,LTI,11623,A,"LEVIN, LORRAINE",CONLANGING,11.0,4.75
2019,Spring, School of Computer Science,LTI,11634,B,"GRABMAIR, MATTHIAS",DTA SCI CAP PLAN SEM,12.69,4.92
2019,Spring, School of Computer Science,LTI,11634,A,"NYBERG, ERIC",DTA SCI CAP PLAN SEM,10.18,4.0
2019,Spring, School of Computer Science,LTI,11641,A,"YANG, YIMING",MACH LRNG TXT MINING,13.27,3.93
2019,Spring, School of Computer Science,LTI,11642,A,"CALLAN, JAMIE",SEARCH ENGINES,14.62,4.65
2019,Spring, School of Computer Science,LTI,11663,A,"ROSE, CAROLYN",APPLIED MACH. LRNG.,9.67,4.11
2019,Spring, School of Computer Science,LTI,11690,C,"MITAMURA, TERUKO",MIIS DIRECTED STUDY,11.46,4.46
2019,Spring, School of Computer Science,LTI,11695,A,"SHAMOS, MICHAEL",AI ENGNRG,8.8,4.0
2019,Spring, School of Computer Science,LTI,11695,A,"PHAM, Hai Thanh",AI ENGNRG,9.0,3.73
2019,Spring, School of Computer Science,LTI,11696,A,"BROWN, RALF",MIIS CAPSN PLNG SEMR,3.75,3.75
2019,Spring, School of Computer Science,LTI,11699,A,"VU, DU (JOHN)",MSBIC PRGM CAPSTONE,20.83,4.64
2019,Spring, School of Computer Science,LTI,11700,A,"TSVETKOV, YULIA",LTI COLLOQUIUM,2.75,4.52
2019,Spring, School of Computer Science,LTI,11722,1,"LEVIN, LORRAINE",GRAMMAR FORMALISMS,8.0,4.0
2019,Spring, School of Computer Science,LTI,11723,A,"LEVIN, LORRAINE",LINGUISTICS LAB,11.0,4.0
2019,Spring, School of Computer Science,LTI,11724,A,"LEVIN, LORRAINE",HUMAN LANG FOR. AI,11.0,5.0
2019,Spring, School of Computer Science,LTI,11724,A,"MORTENSEN, DAVID",HUMAN LANG FOR. AI,11.0,5.0
2019,Spring, School of Computer Science,LTI,11727,A,"HOVY, EDUARD",COMP SEM FOR NLP,8.0,4.86
2019,Spring, School of Computer Science,LTI,11727,A,"MITAMURA, TERUKO",COMP SEM FOR NLP,8.0,4.14
2019,Spring, School of Computer Science,LTI,11741,A,"YANG, YIMING",MACH LRNG TXT MINING,15.33,4.67
2019,Spring, School of Computer Science,LTI,11747,A,"NEUBIG, GRAHAM",NEURAL NETWORKS NLP,13.24,4.29
2019,Spring, School of Computer Science,LTI,11775,A,"HAUPTMANN, ALEXANDER",LG SCALE MULT-MED AN,15.33,4.42
2019,Spring, School of Computer Science,LTI,11775,A,"METZE, FLORIAN",LG SCALE MULT-MED AN,15.08,4.58
2019,Spring, School of Computer Science,LTI,11776,A,"MORENCY, LOUIS-PHILIPPE",MULTIMDL AFFEC COMP,9.5,5.0
2019,Spring, School of Computer Science,LTI,11785,1,"RAMAKRISHNAN, BHIKSHA",INTRO DEEP LRNG.,19.19,4.69
2019,Spring, School of Computer Science,LTI,11785,B,"RAMAKRISHNAN, BHIKSHA",INTRO DEEP LRNG.,20.49,4.63
2019,Spring, School of Computer Science,LTI,11785,SV,"RAMAKRISHNAN, BHIKSHA",INTRO DEEP LRNG.,25.0,5.0
2019,Spring, School of Computer Science,LTI,11785,R,"RAMAKRISHNAN, BHIKSHA",INTRO DEEP LRNG.,22.5,5.0
2019,Spring, School of Computer Science,LTI,11791,A,"NYBERG, ERIC",DESG ENG INTL INF SY,8.46,3.15
2019,Spring, School of Computer Science,LTI,11792,A,"NYBERG, ERIC",INTLG INF SYS PROJCT,13.0,5.0
2019,Spring, School of Computer Science,LTI,11797,A,"NYBERG, ERIC",QUESTION ANSWERING,11.3,4.2
2019,Spring, School of Computer Science,LTI,11797,A,"MITAMURA, TERUKO",QUESTION ANSWERING,11.0,4.44
2019,Spring, School of Computer Science,LTI,11821,A,"LEVIN, LORRAINE",ADV LINGUISTICS SEMR,8.75,4.5
2019,Spring, School of Computer Science,LTI,11823,A,"LEVIN, LORRAINE",CONLANGING: LRNG LIN,6.5,4.5
2019,Spring, School of Computer Science,LTI,11823,A,"BLACK, ALAN",CONLANGING: LRNG LIN,6.5,4.5
2019,Spring, School of Computer Science,LTI,11830,A,"BLACK, ALAN",COMP ETHICS NLP,10.75,3.33
2019,Spring, School of Computer Science,LTI,11830,A,"TSVETKOV, YULIA",COMP ETHICS NLP,10.75,3.25
2019,Spring, Mellon College of Science,MCS,38100,A4,"HOVIS, KEN",CATALYST,3.09,3.55
2019,Spring, Mellon College of Science,MCS,38110,W,"VINCENT, ANNETTE",ENGAGE IN SERVICE,2.0,3.0
2019,Spring, Mellon College of Science,MCS,38119,B,"HERCKIS, LAUREN",MCS FRESHMAN SEMINAR,8.0,1.0
2019,Spring, Mellon College of Science,MCS,38119,D,"SOLURI, JOHN",MCS FRESHMAN SEMINAR,2.0,2.0
2019,Spring, Mellon College of Science,MCS,38119,B,"SOLURI, JOHN",MCS FRESHMAN SEMINAR,8.0,1.0
2019,Spring, Mellon College of Science,MCS,38119,B,"SILVA, GLORIA",MCS FRESHMAN SEMINAR,8.0,1.0
2019,Spring, Mellon College of Science,MCS,38119,B,"OWEN, ABIGAIL",MCS FRESHMAN SEMINAR,8.0,1.0
2019,Spring, Mellon College of Science,MCS,38230,W3,"VINCENT, ANNETTE",ENGAGE IN WELLNESS,2.75,4.0
2019,Spring, Mellon College of Science,MCS,38301,W,"RULE, GORDON",PROPEL,6.0,4.67
2019,Spring, Mellon College of Science,MCS,38301,W,"AOUN, CHADI",PROPEL,5.0,4.67
2019,Spring, Mellon College of Science,MCS,38302,13,"HOVIS, KEN",SCIENCE & SOCIETY,4.69,1.64
2019,Spring, Mellon College of Science,MCS,38303,13,"HOVIS, KEN",PROF DVLP & LIFE SKL,3.03,1.84
2019,Spring, Mellon College of Science,MCS,38303,13,"GHOSH, KUNAL",PROF DVLP & LIFE SKL,3.09,2.14
2019,Spring, Mellon College of Science,MCS,38303,13,"BRANDON, DEBORAH",PROF DVLP & LIFE SKL,3.26,2.21
2019,Spring, Mellon College of Science,MCS,38303,13,"CAMPANARO, BECKI",PROF DVLP & LIFE SKL,3.5,2.2
2019,Spring, Mellon College of Science,MCS,38303,13,"STUMP, KAREN",PROF DVLP & LIFE SKL,3.32,2.29
2019,Spring, Mellon College of Science,MCS,38303,13,"ROSENFELD, RACHEL",PROF DVLP & LIFE SKL,3.0,2.22
2019,Spring, Mellon College of Science,MCS,38330,W4,"VINCENT, ANNETTE",ENG WELLN LKG OUTWD,2.0,4.0
2019,Spring, Carnegie Institute of Technology,MEG,24101,1,"LITSTER, SHAWN",FUND OF MECH ENGR,7.79,3.21
2019,Spring, Carnegie Institute of Technology,MEG,24104,D3,"NACE, WILLIAM",MAKER SERIES I,7.5,5.0
2019,Spring, Carnegie Institute of Technology,MEG,24104,C4,"NACE, WILLIAM",MAKER SERIES I,6.94,4.53
2019,Spring, Carnegie Institute of Technology,MEG,24104,A3,"BATES, RYAN",MAKER SERIES I,5.86,4.29
2019,Spring, Carnegie Institute of Technology,MEG,24104,B3,"BATES, RYAN",MAKER SERIES I,6.5,4.0
2019,Spring, Carnegie Institute of Technology,MEG,24104,B4,"BATES, RYAN",MAKER SERIES I,8.0,4.5
2019,Spring, Carnegie Institute of Technology,MEG,24104,A4,"BATES, RYAN",MAKER SERIES I,5.0,3.67
2019,Spring, Carnegie Institute of Technology,MEG,24202,A3,"TARAPOREVALA, Kaizad",INTRO CMPTR AID DESG,2.0,3.45
2019,Spring, Carnegie Institute of Technology,MEG,24202,A4,"TARAPOREVALA, Kaizad",INTRO CMPTR AID DESG,2.0,4.3
2019,Spring, Carnegie Institute of Technology,MEG,24212,A,"HAIDAR, DIANA",ST:  MS:  MK IT MOVE,8.0,4.6
2019,Spring, Carnegie Institute of Technology,MEG,24231,1,"MCGAUGHEY, ALAN",FLUID MECHANICS,9.03,4.46
2019,Spring, Carnegie Institute of Technology,MEG,24262,1,"STEIF, PAUL",STRESS ANALYSIS,9.49,4.06
2019,Spring, Carnegie Institute of Technology,MEG,24280,A,"GOMEZ, NESTOR",ST: C++ FOR ENGINEER,9.5,4.75
2019,Spring, Carnegie Institute of Technology,MEG,24281,A3,"CASQUERO PENELAS, HUGO",INTRO TO SCI COMP,4.18,4.36
2019,Spring, Carnegie Institute of Technology,MEG,24281,A4,"CASQUERO PENELAS, HUGO",INTRO TO SCI COMP,4.25,4.5
2019,Spring, Carnegie Institute of Technology,MEG,24282,1,"KARA, LEVENT",ST: LN ALG VCTR CLC,8.75,5.0
2019,Spring, Carnegie Institute of Technology,MEG,24292,A,"SINGH, SATBIR",ST RENEW ENERGY ENGR,6.5,3.5
2019,Spring, Carnegie Institute of Technology,MEG,24302,B,"GOMEZ, NESTOR",MECHNCL ENG SEM I,2.0,2.8
2019,Spring, Carnegie Institute of Technology,MEG,24302,A,"GOMEZ, NESTOR",MECHNCL ENG SEM I,2.6,2.8
2019,Spring, Carnegie Institute of Technology,MEG,24311,A,"ZHANG, JESSICA",NUMERICAL METHODS,8.7,3.89
2019,Spring, Carnegie Institute of Technology,MEG,24321,1,"RABIN, YOED",THRML FLDS EXPRM DES,12.17,2.85
2019,Spring, Carnegie Institute of Technology,MEG,24334,A,"MENON-GOPALAKRISHNA, PRAHLAD",INTRO BIOMECH,6.5,2.5
2019,Spring, Carnegie Institute of Technology,MEG,24341,T,"JARVIS, GLENN",MANUFACTUR SCIENCES,6.2,3.6
2019,Spring, Carnegie Institute of Technology,MEG,24352,1,"OZDOGANLAR, BURAK",DYNMC SYS & CONTROL,10.42,4.55
2019,Spring, Carnegie Institute of Technology,MEG,24354,A,"BEDILLION, MARK",GADGETRY,9.61,4.43
2019,Spring, Carnegie Institute of Technology,MEG,24358,A,"LEDUC, PHILIP",SP TPC: CULNY MECHNC,4.5,4.0
2019,Spring, Carnegie Institute of Technology,MEG,24371,A,"PANAT, RAHUL",ST: DSGN MACH ELEM,8.75,4.0
2019,Spring, Carnegie Institute of Technology,MEG,24441,B,"GOMEZ, NESTOR",ENGINEERING DSIGN II,12.07,4.21
2019,Spring, Carnegie Institute of Technology,MEG,24441,A,"WHITEFOOT, KATE",ENGINEERING DSIGN II,12.24,3.88
2019,Spring, Carnegie Institute of Technology,MEG,24618,A,"SINGH, SATBIR",COMP TRNSPT PHENOM,12.78,4.29
2019,Spring, Carnegie Institute of Technology,MEG,24633,A,"BEUTH, JACK",ADD MANU LAB,8.0,2.86
2019,Spring, Carnegie Institute of Technology,MEG,24633,A,"DEVINCENT WOLF, SANDRA",ADD MANU LAB,8.0,3.0
2019,Spring, Carnegie Institute of Technology,MEG,24642,A,"SIEFERT, NICHOLAS",FUEL CELL SYSTEMS,8.5,3.33
2019,Spring, Carnegie Institute of Technology,MEG,24642,A,"EPTING, WILLIAM",FUEL CELL SYSTEMS,8.5,3.83
2019,Spring, Carnegie Institute of Technology,MEG,24650,A,"SOLECKI, JOSEPH",APP FIN EL AN,8.13,4.46
2019,Spring, Carnegie Institute of Technology,MEG,24651,A,"DE BOER, MAARTEN",MAT SLC ENGR,12.09,4.32
2019,Spring, Carnegie Institute of Technology,MEG,24653,A,"JAYAN, B. REEJA",ST MAT PROC MECH ENG,8.0,3.55
2019,Spring, Carnegie Institute of Technology,MEG,24659,A,"MASSOUDI, MEHRDAD",CNTM BIOMC,8.0,2.67
2019,Spring, Carnegie Institute of Technology,MEG,24662,A,"SHIMADA, KENJI",ST ROB SYS INT THNGS,10.44,4.0
2019,Spring, Carnegie Institute of Technology,MEG,24671,A,"BERGBREITER, SARAH",ST:ELECMECH SYS DES,12.34,3.85
2019,Spring, Carnegie Institute of Technology,MEG,24672,A,"DERAMO, CHRISTOPHER",SP TPC DIY DSN FAB,8.79,4.63
2019,Spring, Carnegie Institute of Technology,MEG,24673,A,"MAJIDI, CARMEL",SF RB MC DS MD,10.9,4.05
2019,Spring, Carnegie Institute of Technology,MEG,24687,A,"SMITH, JASON",GRAND CHALLENGE INNO,10.25,4.75
2019,Spring, Carnegie Institute of Technology,MEG,24688,1,"OZEL, SUALP",INTRD CAD/CAE TOOLS,7.31,3.69
2019,Spring, Carnegie Institute of Technology,MEG,24689,A,"TAYLOR, REBECCA",SP TP: MODERN MFG,9.75,4.58
